trx_code,trx_id,rek_code,rek,creationdate,type,amount,balance
326090,312343926,19084,15442,2024-06-07 09:15:23+07:00,5,-2010000.0,46201108.4
428455,315143990,14602,13945,2024-06-23 20:30:49+07:00,5,-4000000.0,1226500.69
184170,315040310,515,541,2024-06-23 07:07:45+07:00,1,25051.0,3076082.13
147438,315040761,2297,7638,2024-06-23 07:08:53+07:00,1,4966.0,15899.6
609185,315039520,3533,6228,2024-06-23 07:05:45+07:00,1,39094.0,15795966.89
503865,315040088,19108,11284,2024-06-23 07:07:06+07:00,1,20361.0,2778737.94
605759,315039818,15382,2864,2024-06-23 07:06:28+07:00,1,51000.0,17917030.15
291139,315154034,20365,11071,2024-06-23 21:44:17+07:00,1,1087000.0,20749525.72
407155,315039362,6583,15414,2024-06-23 07:05:19+07:00,1,8142.0,2102845.29
214207,315040747,19034,7354,2024-06-23 07:08:52+07:00,1,4966.0,15930.03
500837,315039261,9718,10957,2024-06-23 07:05:05+07:00,1,17858.0,577864.79
500838,315040119,4090,11745,2024-06-23 07:07:11+07:00,1,7117.0,96496.06
184160,315027796,20365,11071,2024-06-23 00:49:59+07:00,1,282000.0,20662525.72
319356,315039090,1035,6672,2024-06-23 07:04:41+07:00,1,10272.0,79605.04
292165,315040664,13507,9175,2024-06-23 07:08:40+07:00,1,26916.0,369535.65
238100,315040145,11213,1734,2024-06-23 07:07:16+07:00,1,44113.0,586788.31
553625,315039161,6719,2109,2024-06-23 07:04:51+07:00,1,16853.0,3576385.88
428435,315040648,12429,10694,2024-06-23 07:08:38+07:00,1,22444.0,4761276.92
605777,315112664,14602,13945,2024-06-23 17:05:49+07:00,5,-280000.0,5229000.69
407189,315160814,14602,13945,2024-06-23 22:51:51+07:00,5,-50000.0,1123500.69
557308,315144246,3821,15923,2024-06-23 20:32:36+07:00,5,-350000.0,19000476.05
184181,315091357,9718,10957,2024-06-23 15:00:03+07:00,5,-500000.0,77864.79
318535,315037805,1688,7977,2024-06-23 06:53:12+07:00,5,-2500.0,1825610.92
238126,315156341,14602,13945,2024-06-23 22:04:43+07:00,5,-53000.0,1173500.69
238098,315035339,2979,8562,2024-06-23 06:06:01+07:00,5,-67000.0,100013.0
184193,315143679,14602,13945,2024-06-23 20:28:47+07:00,5,-2500.0,5226500.69
237377,315045387,5614,1207,2024-06-23 08:04:34+07:00,5,-100000.0,21757144.83
318534,315037761,1688,7977,2024-06-23 06:52:31+07:00,5,-500000.0,1828110.92
318550,315065709,20365,11071,2024-06-23 11:30:55+07:00,5,-1000000.0,19662525.72
238108,315086715,18084,6376,2024-06-23 14:28:59+07:00,5,-50000.0,1150265.96
214222,315102927,14602,13945,2024-06-23 16:06:58+07:00,5,-250000.0,5509000.69
604691,312719247,2297,7638,2024-06-09 07:12:00+07:00,1,4966.0,71175.6
405895,312857013,19084,15442,2024-06-09 21:52:53+07:00,1,2000000.0,47961108.4
92485,312719521,19108,11284,2024-06-09 07:12:34+07:00,1,20361.0,2493683.94
500645,312721328,1035,6672,2024-06-09 07:31:39+07:00,1,10272.0,46069.04
428244,312718890,515,541,2024-06-09 07:11:13+07:00,1,20550.0,2774879.13
128300,312718515,19034,7354,2024-06-09 07:10:28+07:00,1,4966.0,70106.03
460337,312718437,6583,15414,2024-06-09 07:10:18+07:00,1,8142.0,3638857.29
208812,312717927,3533,6228,2024-06-09 07:09:13+07:00,1,39094.0,15248650.89
355092,312719023,9718,10957,2024-06-09 07:11:30+07:00,1,17858.0,327852.79
355088,312717801,12429,10694,2024-06-09 07:08:59+07:00,1,22444.0,4447060.92
210892,312719105,11213,1734,2024-06-09 07:11:42+07:00,1,44113.0,1013319.31
308350,312719329,6719,2109,2024-06-09 07:12:13+07:00,1,16853.0,3340443.88
128299,312718234,15382,2864,2024-06-09 07:09:50+07:00,1,51000.0,17203030.15
326150,312717538,4090,11745,2024-06-09 07:08:23+07:00,1,7117.0,96858.06
519922,312781715,893,15169,2024-06-09 15:08:09+07:00,1,242000.0,3715842.47
92503,312816881,14602,13945,2024-06-09 18:06:51+07:00,1,1514000.0,3482000.69
433069,312718850,13507,9175,2024-06-09 07:11:07+07:00,1,26916.0,73459.65
230276,312831935,20365,11071,2024-06-09 19:27:51+07:00,5,-500000.0,17793525.72
95237,312853043,19084,15442,2024-06-09 21:27:05+07:00,5,-10000.0,45991108.4
428259,312790759,15927,11920,2024-06-09 15:52:59+07:00,5,-402000.0,2483980.58
210905,312789617,15927,11920,2024-06-09 15:47:27+07:00,5,-400000.0,2885980.58
323487,312802308,5614,1207,2024-06-09 16:49:38+07:00,5,-200000.0,24485144.83
405879,312741829,893,15169,2024-06-09 10:36:45+07:00,5,-100000.0,3473842.47
225268,312762619,15927,11920,2024-06-09 13:14:29+07:00,5,-1010000.0,3325980.58
92497,312785839,15927,11920,2024-06-09 15:28:34+07:00,5,-40000.0,3285980.58
326175,312853832,19084,15442,2024-06-09 21:32:16+07:00,5,-20000.0,45961108.4
604708,312853512,19084,15442,2024-06-09 21:30:11+07:00,5,-10000.0,45981108.4
428239,312701456,14602,13945,2024-06-09 00:31:22+07:00,5,-2669000.0,1968000.69
527270,319837417,6583,15414,2024-07-01 00:05:03+07:00,4,,2909839.29
350337,312900648,19034,7354,2024-06-10 07:11:41+07:00,1,4966.0,75072.03
604736,312945357,15927,11920,2024-06-10 12:43:28+07:00,1,378897.0,3262877.58
92523,312900884,11213,1734,2024-06-10 07:12:12+07:00,1,44113.0,1057432.31
308386,312899735,13507,9175,2024-06-10 07:09:35+07:00,1,26916.0,100375.65
230287,312899695,12429,10694,2024-06-10 07:09:31+07:00,1,22444.0,4469504.92
108060,312898952,4090,11745,2024-06-10 07:07:59+07:00,1,7117.0,103975.06
428277,312901043,515,541,2024-06-10 07:12:35+07:00,1,20550.0,2795429.13
500678,312900922,2297,7638,2024-06-10 07:12:16+07:00,1,4966.0,76141.6
350340,312901304,19108,11284,2024-06-10 07:13:05+07:00,1,20361.0,2514044.94
355137,312944808,15927,11920,2024-06-10 12:39:52+07:00,1,400000.0,2883980.58
108063,312900614,6583,15414,2024-06-10 07:11:35+07:00,1,8142.0,3646999.29
210924,312901127,9718,10957,2024-06-10 07:12:44+07:00,1,17858.0,345710.79
210925,312901234,6719,2109,2024-06-10 07:12:57+07:00,1,16853.0,3357296.88
405913,312900340,15382,2864,2024-06-10 07:10:52+07:00,1,51000.0,17254030.15
355126,312899801,3533,6228,2024-06-10 07:09:42+07:00,1,39094.0,15287744.89
225322,313018760,3821,15923,2024-06-10 18:46:56+07:00,1,6500000.0,18100476.05
622935,313058519,14602,13945,2024-06-10 22:27:27+07:00,1,587000.0,3964000.69
433132,312991939,2623,6240,2024-06-10 16:40:29+07:00,5,-50000.0,2331335.64
208866,313034967,15927,11920,2024-06-10 20:06:37+07:00,5,-152000.0,3110877.58
621563,313064335,19084,15442,2024-06-10 23:19:35+07:00,5,-100000.0,47861108.4
108094,313035137,15927,11920,2024-06-10 20:07:27+07:00,5,-50000.0,3060877.58
497322,313024627,5614,1207,2024-06-10 19:14:56+07:00,5,-600000.0,23885144.83
288720,312992382,14602,13945,2024-06-10 16:42:35+07:00,5,-105000.0,3377000.69
210944,313037761,3821,15923,2024-06-10 20:20:41+07:00,5,-105000.0,17995476.05
428286,312957472,893,15169,2024-06-10 13:56:57+07:00,5,-400000.0,3315842.47
577258,313088085,19108,11284,2024-06-11 07:10:55+07:00,1,20361.0,2534405.94
468714,313086625,12429,10694,2024-06-11 07:07:44+07:00,1,22444.0,4491948.92
623396,313087684,6583,15414,2024-06-11 07:09:55+07:00,1,8142.0,3655141.29
317368,313086652,4090,11745,2024-06-11 07:07:47+07:00,1,7117.0,111092.06
553487,313073427,10641,8538,2024-06-11 01:15:37+07:00,1,700000.0,701917.69
468715,313086644,1035,6672,2024-06-11 07:07:45+07:00,1,10272.0,56341.04
317373,313088523,515,541,2024-06-11 07:12:00+07:00,1,20550.0,2815979.13
146424,313156040,5614,1207,2024-06-11 15:05:07+07:00,1,200000.0,23040144.83
146411,313088539,9718,10957,2024-06-11 07:12:02+07:00,1,17858.0,363568.79
604886,313224033,20365,11071,2024-06-11 20:41:21+07:00,1,300000.0,18093525.72
146409,313087860,19034,7354,2024-06-11 07:10:21+07:00,1,4966.0,80038.03
604856,313087743,11213,1734,2024-06-11 07:10:04+07:00,1,44113.0,1101545.31
577309,313155567,5614,1207,2024-06-11 15:02:39+07:00,1,300000.0,22840144.83
290213,313087560,6719,2109,2024-06-11 07:09:40+07:00,1,16853.0,3374149.88
97975,313087039,15382,2864,2024-06-11 07:08:32+07:00,1,51000.0,17305030.15
146823,313087176,3533,6228,2024-06-11 07:08:50+07:00,1,39094.0,15326838.89
98007,313088445,2297,7638,2024-06-11 07:11:51+07:00,1,4966.0,81107.6
330024,313133725,893,15169,2024-06-11 13:05:28+07:00,5,-500000.0,2715842.47
225337,313150055,5614,1207,2024-06-11 14:34:08+07:00,5,-400000.0,22540144.83
317393,313231926,2623,6240,2024-06-11 21:30:23+07:00,5,-2120000.0,211335.64
98008,313092999,14602,13945,2024-06-11 07:58:06+07:00,5,-263500.0,3700500.69
182778,313232579,14602,13945,2024-06-11 21:34:44+07:00,5,-200000.0,3500500.69
146417,313113518,893,15169,2024-06-11 10:39:37+07:00,5,-100000.0,3215842.47
97996,313232873,15927,11920,2024-06-11 21:36:32+07:00,5,-69000.0,2951877.58
623418,313210664,15927,11920,2024-06-11 19:27:14+07:00,5,-40000.0,3020877.58
146839,313149197,5614,1207,2024-06-11 14:29:30+07:00,5,-945000.0,22940144.83
577310,313155942,19084,15442,2024-06-11 15:04:33+07:00,5,-100000.0,47761108.4
290733,313957132,11213,1734,2024-06-16 07:36:45+07:00,1,44113.0,1277997.31
584014,314082340,3821,15923,2024-06-16 22:11:49+07:00,1,500000.0,18600476.05
108828,313954217,515,541,2024-06-16 07:10:37+07:00,1,20550.0,2918729.13
146999,313954646,19034,7354,2024-06-16 07:11:36+07:00,1,4966.0,104868.03
290732,313957124,2297,7638,2024-06-16 07:36:44+07:00,1,4966.0,105937.6
523696,313954465,3533,6228,2024-06-16 07:11:11+07:00,1,39094.0,15522308.89
605339,313956897,19108,11284,2024-06-16 07:36:15+07:00,1,20361.0,2636210.94
16354,313956902,9718,10957,2024-06-16 07:36:15+07:00,1,17858.0,452858.79
350518,313954754,6583,15414,2024-06-16 07:11:50+07:00,1,8142.0,3695851.29
290728,313954505,15382,2864,2024-06-16 07:11:17+07:00,1,51000.0,17560030.15
98187,313953949,12429,10694,2024-06-16 07:09:56+07:00,1,22444.0,4604168.92
40610,314030967,3821,15923,2024-06-16 16:59:11+07:00,1,150000.0,18100476.05
236090,313966040,6719,2109,2024-06-16 09:09:14+07:00,1,16853.0,3458414.88
583984,313953388,1035,6672,2024-06-16 07:08:39+07:00,1,10272.0,107701.04
40617,314064399,20365,11071,2024-06-16 20:12:20+07:00,1,300000.0,20060025.72
583989,313954594,13507,9175,2024-06-16 07:11:28+07:00,1,26916.0,181123.65
318293,313968360,893,15169,2024-06-16 09:31:58+07:00,1,940000.0,2945842.47
146988,313938743,20365,11071,2024-06-16 00:24:58+07:00,1,3650000.0,19760025.72
236084,313954579,4090,11745,2024-06-16 07:11:26+07:00,1,7117.0,146677.06
213841,313341127,2979,8562,2024-06-12 16:04:39+07:00,1,50000.0,504813.0
108670,313266407,19034,7354,2024-06-12 07:10:01+07:00,1,4966.0,85004.03
98045,313265639,3533,6228,2024-06-12 07:08:20+07:00,1,39094.0,15365932.89
147106,313266584,11213,1734,2024-06-12 07:10:24+07:00,1,44113.0,1145658.31
583840,313266793,19108,11284,2024-06-12 07:10:48+07:00,1,20361.0,2554766.94
236861,313289591,893,15169,2024-06-12 10:34:09+07:00,1,50000.0,2005842.47
108671,313267227,9718,10957,2024-06-12 07:12:04+07:00,1,17858.0,381426.79
605186,313266534,6583,15414,2024-06-12 07:10:18+07:00,1,8142.0,3663283.29
213516,313267049,2297,7638,2024-06-12 07:11:41+07:00,1,4966.0,86073.6
147103,313265426,1035,6672,2024-06-12 07:07:51+07:00,1,10272.0,66613.04
40469,313265408,12429,10694,2024-06-12 07:07:50+07:00,1,22444.0,4514392.92
583838,313266240,6719,2109,2024-06-12 07:09:35+07:00,1,16853.0,3391002.88
519980,313267218,515,541,2024-06-12 07:12:03+07:00,1,20550.0,2836529.13
350366,313265427,4090,11745,2024-06-12 07:07:52+07:00,1,7117.0,118209.06
400545,313418211,1688,7977,2024-06-12 23:46:53+07:00,1,390000.0,392110.92
40472,313265581,15382,2864,2024-06-12 07:08:12+07:00,1,51000.0,17356030.15
290602,313418845,10641,8538,2024-06-12 23:55:45+07:00,5,-50000.0,651917.69
605190,313280389,2623,6240,2024-06-12 09:16:57+07:00,5,-50000.0,161335.64
236860,313285185,893,15169,2024-06-12 09:58:12+07:00,5,-760000.0,1955842.47
317866,313341060,2979,8562,2024-06-12 16:04:23+07:00,5,-200000.0,454813.0
146883,313346962,2979,8562,2024-06-12 16:34:28+07:00,5,-100000.0,404813.0
290589,313321051,14602,13945,2024-06-12 14:14:26+07:00,1,100000.0,3600500.69
605699,314779701,20365,11071,2024-06-21 14:46:55+07:00,1,1564500.0,19189525.72
238039,314711698,1035,6672,2024-06-21 07:03:42+07:00,1,10272.0,59061.04
148177,314850750,15927,11920,2024-06-21 21:04:06+07:00,5,-24000.0,2212377.58
428369,314712422,515,541,2024-06-21 07:05:09+07:00,1,25051.0,3025980.13
214136,314711834,6719,2109,2024-06-21 07:03:57+07:00,1,16853.0,3542679.88
605683,314712957,15382,2864,2024-06-21 07:06:14+07:00,1,51000.0,17815030.15
238044,314712691,9718,10957,2024-06-21 07:05:44+07:00,1,17858.0,542148.79
98591,314862800,20365,11071,2024-06-21 22:27:55+07:00,1,1191000.0,20380525.72
184100,314713999,2297,7638,2024-06-21 07:08:46+07:00,1,4966.0,5967.6
428372,314713512,12429,10694,2024-06-21 07:07:31+07:00,1,22444.0,4716388.92
319286,314713297,4090,11745,2024-06-21 07:07:01+07:00,1,7117.0,82262.06
310601,370532580,14301,2673,2024-10-15 12:36:47+07:00,5,-100000.0,7905000.0
514057,370616199,2524,9210,2024-10-15 18:51:42+07:00,5,-30000.0,18101524.62
167754,370590721,2979,8562,2024-10-15 17:00:51+07:00,5,-50000.0,2394316.43
512402,368348041,14301,2673,2024-10-05 21:15:16+07:00,5,-100000.0,7900000.45
304319,368354294,18084,6376,2024-10-05 21:44:00+07:00,5,-100000.0,901001.18
566979,370472930,14301,2673,2024-10-15 03:18:14+07:00,5,-200000.0,10305000.0
135838,370466109,14301,2673,2024-10-15 00:25:43+07:00,5,-200000.0,10305000.0
416153,370600772,14301,2673,2024-10-15 17:44:26+07:00,5,-200000.0,7505000.0
352315,370472972,14301,2673,2024-10-15 03:19:29+07:00,5,-300000.0,10005000.0
85793,370471063,14301,2673,2024-10-15 02:10:00+07:00,5,-300000.0,10505000.0
135878,370594198,14301,2673,2024-10-15 17:15:54+07:00,5,-300000.0,7705000.0
85805,370488013,14301,2673,2024-10-15 07:31:00+07:00,5,-300000.0,8705000.0
571217,370636503,14301,2673,2024-10-15 20:33:16+07:00,5,-400000.0,6500000.0
313779,370537435,14301,2673,2024-10-15 13:06:29+07:00,5,-400000.0,7505000.0
34261,370519604,14301,2673,2024-10-15 11:19:48+07:00,5,-500000.0,8005000.0
333804,370507517,14301,2673,2024-10-15 09:54:34+07:00,5,-500000.0,8505000.0
304715,370473484,14301,2673,2024-10-15 03:42:58+07:00,5,-500000.0,9505000.0
34274,370576758,14301,2673,2024-10-15 16:09:03+07:00,5,-500000.0,8505000.0
36976,370664428,14301,2673,2024-10-15 23:26:57+07:00,5,-500000.0,7500000.0
85831,370643372,14301,2673,2024-10-15 21:12:01+07:00,5,-500000.0,6000000.0
514061,370629617,14301,2673,2024-10-15 19:57:03+07:00,5,-500000.0,7005000.0
36960,370562297,14301,2673,2024-10-15 15:07:55+07:00,5,-500000.0,9005000.0
39660,370501256,14301,2673,2024-10-15 09:10:28+07:00,5,-500000.0,9005000.0
233599,370589582,14301,2673,2024-10-15 16:55:46+07:00,5,-500000.0,8005000.0
571221,370665548,14301,2673,2024-10-15 23:36:44+07:00,5,-500000.0,7000000.0
138226,370479892,14301,2673,2024-10-15 06:32:27+07:00,5,-500000.0,9005000.0
566978,370468660,14301,2673,2024-10-15 01:08:44+07:00,1,500000.0,10805000.0
135453,368161142,6719,2109,2024-10-05 06:30:34+07:00,1,1000000.0,4858682.59
313373,368142612,14301,2673,2024-10-05 00:14:49+07:00,5,-200000.0,12300000.45
137868,368220845,14301,2673,2024-10-05 12:34:24+07:00,5,-200000.0,9800000.45
167339,368148363,14301,2673,2024-10-05 01:22:38+07:00,5,-300000.0,12000000.45
36585,368267412,14301,2673,2024-10-05 15:59:57+07:00,5,-300000.0,9000000.45
137886,368366882,14301,2673,2024-10-05 22:54:12+07:00,5,-400000.0,7500000.45
289738,368163857,14301,2673,2024-10-05 06:58:15+07:00,5,-500000.0,11000000.45
304301,368197116,14301,2673,2024-10-05 10:21:05+07:00,5,-500000.0,9500000.45
33861,368224691,14301,2673,2024-10-05 12:55:50+07:00,5,-500000.0,9300000.45
435480,368307161,14301,2673,2024-10-05 18:30:18+07:00,5,-500000.0,8000000.45
333379,368149823,14301,2673,2024-10-05 01:50:24+07:00,5,-500000.0,11500000.45
304311,368268329,14301,2673,2024-10-05 16:03:12+07:00,5,-500000.0,8500000.45
137890,368373043,14301,2673,2024-10-05 23:37:21+07:00,1,500000.0,10000000.45
137867,368210595,14301,2673,2024-10-05 11:38:52+07:00,1,500000.0,10000000.45
511019,368490502,2524,9210,2024-10-06 15:49:42+07:00,1,443000.0,18414024.62
173952,368372537,14301,2673,2024-10-05 23:33:49+07:00,5,-1000000.0,6500000.45
566546,368176361,14301,2673,2024-10-05 08:09:29+07:00,5,-1000000.0,10000000.45
605709,314848455,14602,13945,2024-06-21 20:50:23+07:00,1,800000.0,5415000.69
313394,368168109,2623,6240,2024-10-05 07:14:55+07:00,1,10010.0,188136.01
310189,368167681,6583,15414,2024-10-05 07:14:25+07:00,1,8142.0,1041296.11
415730,368235572,2212,5908,2024-10-05 13:51:58+07:00,5,-85000.0,1420023.37
512385,368197028,20365,11071,2024-10-05 10:20:38+07:00,5,-180000.0,9281.44
570760,368168272,15382,2864,2024-10-05 07:15:07+07:00,1,51000.0,25535475.51
430176,368166928,4090,11745,2024-10-05 07:13:32+07:00,1,2688.0,5499.49
512377,368167819,9718,10957,2024-10-05 07:14:34+07:00,1,12750.0,274303.9
233156,368168318,12429,10694,2024-10-05 07:15:11+07:00,1,22444.0,7180042.36
513636,368166904,19108,11284,2024-10-05 07:13:31+07:00,1,20361.0,2946387.16
135456,368167404,6719,2109,2024-10-05 07:14:06+07:00,1,16853.0,4875535.59
235271,368167271,3533,6228,2024-10-05 07:13:55+07:00,1,39094.0,385310.39
566548,368192096,15927,11920,2024-10-05 09:50:42+07:00,5,-101500.0,3478058.74
430200,368372911,14301,2673,2024-10-05 23:36:32+07:00,1,3000000.0,9500000.45
510950,368167925,11213,1734,2024-10-05 07:14:42+07:00,1,44113.0,313236.35
36563,368172743,2212,5908,2024-10-05 07:44:00+07:00,5,-2000000.0,1505023.37
310190,368169773,2297,7638,2024-10-05 07:26:11+07:00,1,4966.0,11791.24
351928,368167220,1035,6672,2024-10-05 07:13:51+07:00,1,10272.0,76430.37
167355,368168171,515,541,2024-10-05 07:14:59+07:00,1,25051.0,4755342.9
304295,368167538,19034,7354,2024-10-05 07:14:15+07:00,1,4966.0,11816.18
310188,368167662,20365,11071,2024-10-05 07:14:24+07:00,1,185833.0,189281.44
173949,368351102,15927,11920,2024-10-05 21:29:35+07:00,5,-17500.0,3460558.74
167351,368167924,13507,9175,2024-10-05 07:14:42+07:00,1,26916.0,399886.51
291051,314712399,6583,15414,2024-06-21 07:05:06+07:00,1,8142.0,2086561.29
237318,314713800,13507,9175,2024-06-21 07:08:20+07:00,1,26916.0,315703.65
292113,314712843,3533,6228,2024-06-21 07:06:01+07:00,1,39094.0,15717778.89
470036,314848608,2979,8562,2024-06-21 20:51:17+07:00,5,-43000.0,167013.0
330120,314713901,19034,7354,2024-06-21 07:08:36+07:00,1,4966.0,5998.03
319290,314728509,19084,15442,2024-06-21 09:07:20+07:00,5,-92000.0,46455108.4
553559,314713406,19108,11284,2024-06-21 07:07:16+07:00,1,20361.0,2738015.94
470025,314777242,1688,7977,2024-06-21 14:33:45+07:00,5,-23000.0,2478110.92
98579,314741617,11213,1734,2024-06-21 10:39:07+07:00,1,44113.0,498562.31
148160,314733703,19084,15442,2024-06-21 09:43:04+07:00,5,-100000.0,46355108.4
148173,314833597,1688,7977,2024-06-21 19:25:25+07:00,5,-100000.0,2378110.92
184105,314776133,1688,7977,2024-06-21 14:28:11+07:00,5,-100000.0,2501110.92
290503,314071422,14602,13945,2024-06-16 20:56:36+07:00,5,-100000.0,4328000.69
579008,314085706,15927,11920,2024-06-16 22:40:48+07:00,5,-35500.0,2594377.58
400691,314059550,15927,11920,2024-06-16 19:42:55+07:00,5,-30000.0,2629877.58
16343,313940855,5614,1207,2024-06-16 00:59:21+07:00,5,-100000.0,22857144.83
147233,313976282,6583,15414,2024-06-16 10:48:33+07:00,5,-350000.0,3345851.29
98423,314005024,19084,15442,2024-06-16 14:38:48+07:00,1,150000.0,45571108.4
500795,314834800,2979,8562,2024-06-21 19:32:00+07:00,5,-20000.0,210013.0
98585,314833640,1688,7977,2024-06-21 19:25:39+07:00,5,-50000.0,2328110.92
470028,314786309,3821,15923,2024-06-21 15:21:01+07:00,1,1000000.0,19350476.05
469322,314853371,5614,1207,2024-06-21 21:20:14+07:00,5,-300000.0,21557144.83
291053,314723815,15927,11920,2024-06-21 08:31:49+07:00,5,-150000.0,2236377.58
108697,313437316,12429,10694,2024-06-13 07:09:04+07:00,1,22444.0,4536836.92
578893,313577980,20365,11071,2024-06-13 22:29:59+07:00,1,700000.0,17793525.72
583880,313438025,2297,7638,2024-06-13 07:10:51+07:00,1,4966.0,91039.6
605220,313437094,19034,7354,2024-06-13 07:08:36+07:00,1,4966.0,89970.03
405962,313438085,6583,15414,2024-06-13 07:11:04+07:00,1,8142.0,3671425.29
400552,313437885,11213,1734,2024-06-13 07:10:32+07:00,1,44113.0,1189771.31
290406,313553477,1688,7977,2024-06-13 19:46:36+07:00,1,900000.0,3008510.92
40502,313438315,515,541,2024-06-13 07:11:31+07:00,1,20550.0,2857079.13
108696,313436952,15382,2864,2024-06-13 07:08:17+07:00,1,51000.0,17407030.15
520009,313438350,9718,10957,2024-06-13 07:11:40+07:00,1,17858.0,399284.79
235986,313438137,19108,11284,2024-06-13 07:11:10+07:00,1,20361.0,2575127.94
317910,313536251,1688,7977,2024-06-13 18:10:24+07:00,1,1800000.0,2157510.92
520005,313436484,1035,6672,2024-06-13 07:07:16+07:00,1,10272.0,76885.04
318187,313450997,6719,2109,2024-06-13 09:09:14+07:00,1,16853.0,3407855.88
